Provinsi,NamaKab/Kota,KodeKab/Kota,Lapangan pekerjaan,Jumlah kepala rumah tangga yang bekerja
NUSA TENGGARA TIMUR,ENDE,5311,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",29
NUSA TENGGARA TIMUR,ENDE,5311,Pemulung,427
NUSA TENGGARA TIMUR,ENDE,5311,Lainnya,86
NUSA TENGGARA TIMUR,NGADA,5312,Pertanian tanaman padi & palawija,"5,495"
NUSA TENGGARA TIMUR,NGADA,5312,Hortikultura,302
NUSA TENGGARA TIMUR,NGADA,5312,Perkebunan,"2,816"
NUSA TENGGARA TIMUR,NGADA,5312,Perikanan Tangkap,244
NUSA TENGGARA TIMUR,NGADA,5312,Perikanan Budidaya,8
NUSA TENGGARA TIMUR,NGADA,5312,Peternakan,208
NUSA TENGGARA TIMUR,NGADA,5312,Kehutanan/ pertanian lainnya,72
NUSA TENGGARA TIMUR,NGADA,5312,Pertambangan /penggalian,47
NUSA TENGGARA TIMUR,NGADA,5312,Industri pengolahan,317
NUSA TENGGARA TIMUR,NGADA,5312,Listrik dan gas,4
NUSA TENGGARA TIMUR,NGADA,5312,Bangunan /konstruksi,346
NUSA TENGGARA TIMUR,NGADA,5312,Perdagangan,156
NUSA TENGGARA TIMUR,NGADA,5312,Hotel dan rumah makan,1
NUSA TENGGARA TIMUR,NGADA,5312,Transportasi dan pergudangan,214
NUSA TENGGARA TIMUR,NGADA,5312,Informasi & komunikasi,1
NUSA TENGGARA TIMUR,NGADA,5312,Keuangan dan asuransi,6
NUSA TENGGARA TIMUR,NGADA,5312,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",12
NUSA TENGGARA TIMUR,NGADA,5312,Pemulung,229
NUSA TENGGARA TIMUR,NGADA,5312,Lainnya,118
NUSA TENGGARA TIMUR,MANGGARAI,5313,Pertanian tanaman padi & palawija,"15,544"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Hortikultura,671
NUSA TENGGARA TIMUR,MANGGARAI,5313,Perkebunan,"12,087"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Perikanan Tangkap,368
NUSA TENGGARA TIMUR,MANGGARAI,5313,Perikanan Budidaya,2
NUSA TENGGARA TIMUR,MANGGARAI,5313,Peternakan,595
NUSA TENGGARA TIMUR,MANGGARAI,5313,Kehutanan/ pertanian lainnya,149
NUSA TENGGARA TIMUR,MANGGARAI,5313,Pertambangan /penggalian,388
NUSA TENGGARA TIMUR,MANGGARAI,5313,Industri pengolahan,870
NUSA TENGGARA TIMUR,MANGGARAI,5313,Listrik dan gas,19
NUSA TENGGARA TIMUR,MANGGARAI,5313,Bangunan /konstruksi,"1,659"
NUSA TENGGARA TIMUR,MANGGARAI,5313,Perdagangan,671
NUSA TENGGARA TIMUR,MANGGARAI,5313,Hotel dan rumah makan,11
NUSA TENGGARA TIMUR,MANGGARAI,5313,Transportasi dan pergudangan,948
NUSA TENGGARA TIMUR,MANGGARAI,5313,Informasi & komunikasi,2
NUSA TENGGARA TIMUR,MANGGARAI,5313,Keuangan dan asuransi,9
NUSA TENGGARA TIMUR,MANGGARAI,5313,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",28
NUSA TENGGARA TIMUR,MANGGARAI,5313,Pemulung,226
NUSA TENGGARA TIMUR,MANGGARAI,5313,Lainnya,67
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Pertanian tanaman padi & palawija,"6,973"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Hortikultura,"1,491"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Perkebunan,"2,228"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Perikanan Tangkap,749
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Perikanan Budidaya,"2,491"
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Peternakan,429
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Kehutanan/ pertanian lainnya,28
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Pertambangan /penggalian,195
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Industri pengolahan,349
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Listrik dan gas,5
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Bangunan /konstruksi,448
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Perdagangan,326
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Hotel dan rumah makan,25
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Transportasi dan pergudangan,248
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Informasi & komunikasi,2
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Keuangan dan asuransi,2
NUSA TENGGARA TIMUR,ROTE NDAO,5314,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",46
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Pemulung,293
NUSA TENGGARA TIMUR,ROTE NDAO,5314,Lainnya,44
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Pertanian tanaman padi & palawija,"17,822"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Hortikultura,311
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Perkebunan,"9,199"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Perikanan Tangkap,"1,444"
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Perikanan Budidaya,55
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Peternakan,206
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Kehutanan/ pertanian lainnya,66
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Pertambangan /penggalian,132
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Industri pengolahan,361
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Listrik dan gas,10
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Bangunan /konstruksi,606
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Perdagangan,353
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Hotel dan rumah makan,15
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Transportasi dan pergudangan,410
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Informasi & komunikasi,5
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Keuangan dan asuransi,1
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",50
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Pemulung,445
NUSA TENGGARA TIMUR,MANGGARAI BARAT,5315,Lainnya,227
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Pertanian tanaman padi & palawija,"8,216"
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Hortikultura,165
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Perkebunan,41
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Perikanan Tangkap,98
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Perikanan Budidaya,3
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Peternakan,4
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Kehutanan/ pertanian lainnya,11
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Pertambangan /penggalian,56
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Industri pengolahan,13
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Listrik dan gas,2
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Bangunan /konstruksi,62
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Perdagangan,62
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Hotel dan rumah makan,1
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Transportasi dan pergudangan,62
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Informasi & komunikasi,1
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Keuangan dan asuransi,2
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",56
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Pemulung,90
NUSA TENGGARA TIMUR,SUMBA TENGAH,5316,Lainnya,23
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Pertanian tanaman padi & palawija,"37,766"
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Hortikultura,359
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Perkebunan,"2,933"
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Perikanan Tangkap,166
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Perikanan Budidaya,75
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Peternakan,30
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Kehutanan/ pertanian lainnya,10
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Pertambangan /penggalian,153
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Industri pengolahan,332
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Listrik dan gas,3
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Bangunan /konstruksi,243
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Perdagangan,351
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Hotel dan rumah makan,9
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Transportasi dan pergudangan,253
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Informasi & komunikasi,3
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Keuangan dan asuransi,0
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",109
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Pemulung,197
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,5317,Lainnya,55
NUSA TENGGARA TIMUR,NAGEKEO,5318,Pertanian tanaman padi & palawija,"4,056"
NUSA TENGGARA TIMUR,NAGEKEO,5318,Hortikultura,89
NUSA TENGGARA TIMUR,NAGEKEO,5318,Perkebunan,"3,840"
NUSA TENGGARA TIMUR,NAGEKEO,5318,Perikanan Tangkap,178
NUSA TENGGARA TIMUR,NAGEKEO,5318,Perikanan Budidaya,2
NUSA TENGGARA TIMUR,NAGEKEO,5318,Peternakan,225
NUSA TENGGARA TIMUR,NAGEKEO,5318,Kehutanan/ pertanian lainnya,149
NUSA TENGGARA TIMUR,NAGEKEO,5318,Pertambangan /penggalian,29
NUSA TENGGARA TIMUR,NAGEKEO,5318,Industri pengolahan,388
NUSA TENGGARA TIMUR,NAGEKEO,5318,Listrik dan gas,4
NUSA TENGGARA TIMUR,NAGEKEO,5318,Bangunan /konstruksi,365
NUSA TENGGARA TIMUR,NAGEKEO,5318,Perdagangan,177
NUSA TENGGARA TIMUR,NAGEKEO,5318,Hotel dan rumah makan,13
NUSA TENGGARA TIMUR,NAGEKEO,5318,Transportasi dan pergudangan,164
NUSA TENGGARA TIMUR,NAGEKEO,5318,Informasi & komunikasi,1
NUSA TENGGARA TIMUR,NAGEKEO,5318,Keuangan dan asuransi,2
NUSA TENGGARA TIMUR,NAGEKEO,5318,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",10
NUSA TENGGARA TIMUR,NAGEKEO,5318,Pemulung,127
NUSA TENGGARA TIMUR,NAGEKEO,5318,Lainnya,23
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Pertanian tanaman padi & palawija,"18,041"
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Hortikultura,184
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Perkebunan,"17,762"
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Perikanan Tangkap,346
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Perikanan Budidaya,2
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Peternakan,102
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Kehutanan/ pertanian lainnya,32
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Pertambangan /penggalian,26
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Industri pengolahan,79
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Listrik dan gas,4
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Bangunan /konstruksi,226
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Perdagangan,244
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Hotel dan rumah makan,6
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Transportasi dan pergudangan,225
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Informasi & komunikasi,0
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Keuangan dan asuransi,3
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",130
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Pemulung,130
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,5319,Lainnya,364
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Pertanian tanaman padi & palawija,"3,673"
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Hortikultura,821
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Perkebunan,266
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Perikanan Tangkap,259
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Perikanan Budidaya,"3,255"
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Peternakan,173
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Kehutanan/ pertanian lainnya,"3,108"
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Pertambangan /penggalian,243
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Industri pengolahan,694
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Listrik dan gas,3
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Bangunan /konstruksi,174
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Perdagangan,253
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Hotel dan rumah makan,3
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Transportasi dan pergudangan,142
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Informasi & komunikasi,3
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Keuangan dan asuransi,1
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",22
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Pemulung,144
NUSA TENGGARA TIMUR,SABU RAIJUA,5320,Lainnya,61
NUSA TENGGARA TIMUR,MALAKA,5321,Pertanian tanaman padi & palawija,"19,681"
NUSA TENGGARA TIMUR,MALAKA,5321,Hortikultura,56
NUSA TENGGARA TIMUR,MALAKA,5321,Perkebunan,535
NUSA TENGGARA TIMUR,MALAKA,5321,Perikanan Tangkap,58
NUSA TENGGARA TIMUR,MALAKA,5321,Perikanan Budidaya,1
NUSA TENGGARA TIMUR,MALAKA,5321,Peternakan,14
NUSA TENGGARA TIMUR,MALAKA,5321,Kehutanan/ pertanian lainnya,13
NUSA TENGGARA TIMUR,MALAKA,5321,Pertambangan /penggalian,4
NUSA TENGGARA TIMUR,MALAKA,5321,Industri pengolahan,119
NUSA TENGGARA TIMUR,MALAKA,5321,Listrik dan gas,11
NUSA TENGGARA TIMUR,MALAKA,5321,Bangunan /konstruksi,168
NUSA TENGGARA TIMUR,MALAKA,5321,Perdagangan,97
NUSA TENGGARA TIMUR,MALAKA,5321,Hotel dan rumah makan,1
NUSA TENGGARA TIMUR,MALAKA,5321,Transportasi dan pergudangan,261
NUSA TENGGARA TIMUR,MALAKA,5321,Informasi & komunikasi,0
NUSA TENGGARA TIMUR,MALAKA,5321,Keuangan dan asuransi,4
NUSA TENGGARA TIMUR,MALAKA,5321,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",53
NUSA TENGGARA TIMUR,MALAKA,5321,Pemulung,83
NUSA TENGGARA TIMUR,MALAKA,5321,Lainnya,99
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Pertanian tanaman padi & palawija,648
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Hortikultura,702
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Perkebunan,76
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Perikanan Tangkap,751
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Perikanan Budidaya,14
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Peternakan,161
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Kehutanan/ pertanian lainnya,96
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Pertambangan /penggalian,208
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Industri pengolahan,349
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Listrik dan gas,113
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Bangunan /konstruksi,"3,207"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Perdagangan,"3,356"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Hotel dan rumah makan,177
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Transportasi dan pergudangan,"3,003"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Informasi & komunikasi,34
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Keuangan dan asuransi,107
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",97
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Pemulung,"2,544"
NUSA TENGGARA TIMUR,KOTA KUPANG,5371,Lainnya,530
KALIMANTAN BARAT,SAMBAS,6101,Pertanian tanaman padi & palawija,"15,946"
KALIMANTAN BARAT,SAMBAS,6101,Hortikultura,460
KALIMANTAN BARAT,SAMBAS,6101,Perkebunan,"9,114"
KALIMANTAN BARAT,SAMBAS,6101,Perikanan Tangkap,"1,400"
KALIMANTAN BARAT,SAMBAS,6101,Perikanan Budidaya,40
KALIMANTAN BARAT,SAMBAS,6101,Peternakan,92
KALIMANTAN BARAT,SAMBAS,6101,Kehutanan/ pertanian lainnya,460
KALIMANTAN BARAT,SAMBAS,6101,Pertambangan /penggalian,249
KALIMANTAN BARAT,SAMBAS,6101,Industri pengolahan,461
KALIMANTAN BARAT,SAMBAS,6101,Listrik dan gas,30
KALIMANTAN BARAT,SAMBAS,6101,Bangunan /konstruksi,"2,485"
KALIMANTAN BARAT,SAMBAS,6101,Perdagangan,"1,003"
KALIMANTAN BARAT,SAMBAS,6101,Hotel dan rumah makan,92
KALIMANTAN BARAT,SAMBAS,6101,Transportasi dan pergudangan,493
KALIMANTAN BARAT,SAMBAS,6101,Informasi & komunikasi,8
KALIMANTAN BARAT,SAMBAS,6101,Keuangan dan asuransi,9
KALIMANTAN BARAT,SAMBAS,6101,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",57
KALIMANTAN BARAT,SAMBAS,6101,Pemulung,"1,018"
KALIMANTAN BARAT,SAMBAS,6101,Lainnya,777
KALIMANTAN BARAT,BENGKAYANG,6102,Pertanian tanaman padi & palawija,"5,026"
KALIMANTAN BARAT,BENGKAYANG,6102,Hortikultura,140
KALIMANTAN BARAT,BENGKAYANG,6102,Perkebunan,"8,592"
KALIMANTAN BARAT,BENGKAYANG,6102,Perikanan Tangkap,425
KALIMANTAN BARAT,BENGKAYANG,6102,Perikanan Budidaya,13
KALIMANTAN BARAT,BENGKAYANG,6102,Peternakan,38
KALIMANTAN BARAT,BENGKAYANG,6102,Kehutanan/ pertanian lainnya,209
KALIMANTAN BARAT,BENGKAYANG,6102,Pertambangan /penggalian,435
KALIMANTAN BARAT,BENGKAYANG,6102,Industri pengolahan,70
KALIMANTAN BARAT,BENGKAYANG,6102,Listrik dan gas,8
KALIMANTAN BARAT,BENGKAYANG,6102,Bangunan /konstruksi,561
KALIMANTAN BARAT,BENGKAYANG,6102,Perdagangan,172
KALIMANTAN BARAT,BENGKAYANG,6102,Hotel dan rumah makan,10
KALIMANTAN BARAT,BENGKAYANG,6102,Transportasi dan pergudangan,74
KALIMANTAN BARAT,BENGKAYANG,6102,Informasi & komunikasi,1
KALIMANTAN BARAT,BENGKAYANG,6102,Keuangan dan asuransi,1
KALIMANTAN BARAT,BENGKAYANG,6102,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",17
KALIMANTAN BARAT,BENGKAYANG,6102,Pemulung,186
KALIMANTAN BARAT,BENGKAYANG,6102,Lainnya,126
KALIMANTAN BARAT,LANDAK,6103,Pertanian tanaman padi & palawija,"22,409"
KALIMANTAN BARAT,LANDAK,6103,Hortikultura,65
KALIMANTAN BARAT,LANDAK,6103,Perkebunan,"18,046"
KALIMANTAN BARAT,LANDAK,6103,Perikanan Tangkap,91
KALIMANTAN BARAT,LANDAK,6103,Perikanan Budidaya,8
KALIMANTAN BARAT,LANDAK,6103,Peternakan,45
KALIMANTAN BARAT,LANDAK,6103,Kehutanan/ pertanian lainnya,130
KALIMANTAN BARAT,LANDAK,6103,Pertambangan /penggalian,514
KALIMANTAN BARAT,LANDAK,6103,Industri pengolahan,39
KALIMANTAN BARAT,LANDAK,6103,Listrik dan gas,12
KALIMANTAN BARAT,LANDAK,6103,Bangunan /konstruksi,404
KALIMANTAN BARAT,LANDAK,6103,Perdagangan,310
KALIMANTAN BARAT,LANDAK,6103,Hotel dan rumah makan,14
KALIMANTAN BARAT,LANDAK,6103,Transportasi dan pergudangan,137
KALIMANTAN BARAT,LANDAK,6103,Informasi & komunikasi,3
KALIMANTAN BARAT,LANDAK,6103,Keuangan dan asuransi,5
KALIMANTAN BARAT,LANDAK,6103,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",67
KALIMANTAN BARAT,LANDAK,6103,Pemulung,179
KALIMANTAN BARAT,LANDAK,6103,Lainnya,"1,196"
KALIMANTAN BARAT,MEMPAWAH,6104,Pertanian tanaman padi & palawija,"5,650"
KALIMANTAN BARAT,MEMPAWAH,6104,Hortikultura,470
KALIMANTAN BARAT,MEMPAWAH,6104,Perkebunan,"4,221"
KALIMANTAN BARAT,MEMPAWAH,6104,Perikanan Tangkap,"1,456"
KALIMANTAN BARAT,MEMPAWAH,6104,Perikanan Budidaya,50
KALIMANTAN BARAT,MEMPAWAH,6104,Peternakan,296
KALIMANTAN BARAT,MEMPAWAH,6104,Kehutanan/ pertanian lainnya,555
KALIMANTAN BARAT,MEMPAWAH,6104,Pertambangan /penggalian,362
KALIMANTAN BARAT,MEMPAWAH,6104,Industri pengolahan,929
KALIMANTAN BARAT,MEMPAWAH,6104,Listrik dan gas,48
KALIMANTAN BARAT,MEMPAWAH,6104,Bangunan /konstruksi,"3,197"
KALIMANTAN BARAT,MEMPAWAH,6104,Perdagangan,"1,203"
KALIMANTAN BARAT,MEMPAWAH,6104,Hotel dan rumah makan,44
KALIMANTAN BARAT,MEMPAWAH,6104,Transportasi dan pergudangan,557
KALIMANTAN BARAT,MEMPAWAH,6104,Informasi & komunikasi,13
KALIMANTAN BARAT,MEMPAWAH,6104,Keuangan dan asuransi,23
KALIMANTAN BARAT,MEMPAWAH,6104,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",57
KALIMANTAN BARAT,MEMPAWAH,6104,Pemulung,"1,129"
KALIMANTAN BARAT,MEMPAWAH,6104,Lainnya,"1,089"
KALIMANTAN BARAT,SANGGAU,6105,Pertanian tanaman padi & palawija,"8,544"
KALIMANTAN BARAT,SANGGAU,6105,Hortikultura,59
KALIMANTAN BARAT,SANGGAU,6105,Perkebunan,"15,826"
KALIMANTAN BARAT,SANGGAU,6105,Perikanan Tangkap,202
KALIMANTAN BARAT,SANGGAU,6105,Perikanan Budidaya,25
KALIMANTAN BARAT,SANGGAU,6105,Peternakan,31
KALIMANTAN BARAT,SANGGAU,6105,Kehutanan/ pertanian lainnya,106
KALIMANTAN BARAT,SANGGAU,6105,Pertambangan /penggalian,173
KALIMANTAN BARAT,SANGGAU,6105,Industri pengolahan,108
KALIMANTAN BARAT,SANGGAU,6105,Listrik dan gas,15
KALIMANTAN BARAT,SANGGAU,6105,Bangunan /konstruksi,582
KALIMANTAN BARAT,SANGGAU,6105,Perdagangan,304
KALIMANTAN BARAT,SANGGAU,6105,Hotel dan rumah makan,14
KALIMANTAN BARAT,SANGGAU,6105,Transportasi dan pergudangan,283
KALIMANTAN BARAT,SANGGAU,6105,Informasi & komunikasi,3
KALIMANTAN BARAT,SANGGAU,6105,Keuangan dan asuransi,5
KALIMANTAN BARAT,SANGGAU,6105,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",36
KALIMANTAN BARAT,SANGGAU,6105,Pemulung,429
KALIMANTAN BARAT,SANGGAU,6105,Lainnya,597
KALIMANTAN BARAT,KETAPANG,6106,Pertanian tanaman padi & palawija,"5,057"
KALIMANTAN BARAT,KETAPANG,6106,Hortikultura,236
KALIMANTAN BARAT,KETAPANG,6106,Perkebunan,"16,749"
KALIMANTAN BARAT,KETAPANG,6106,Perikanan Tangkap,"1,793"
KALIMANTAN BARAT,KETAPANG,6106,Perikanan Budidaya,15
KALIMANTAN BARAT,KETAPANG,6106,Peternakan,196
KALIMANTAN BARAT,KETAPANG,6106,Kehutanan/ pertanian lainnya,790
KALIMANTAN BARAT,KETAPANG,6106,Pertambangan /penggalian,491
KALIMANTAN BARAT,KETAPANG,6106,Industri pengolahan,325
KALIMANTAN BARAT,KETAPANG,6106,Listrik dan gas,29
KALIMANTAN BARAT,KETAPANG,6106,Bangunan /konstruksi,"1,796"
KALIMANTAN BARAT,KETAPANG,6106,Perdagangan,831
KALIMANTAN BARAT,KETAPANG,6106,Hotel dan rumah makan,34
KALIMANTAN BARAT,KETAPANG,6106,Transportasi dan pergudangan,395
KALIMANTAN BARAT,KETAPANG,6106,Informasi & komunikasi,6
KALIMANTAN BARAT,KETAPANG,6106,Keuangan dan asuransi,17
KALIMANTAN BARAT,KETAPANG,6106,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",70
KALIMANTAN BARAT,KETAPANG,6106,Pemulung,"1,201"
KALIMANTAN BARAT,KETAPANG,6106,Lainnya,"1,479"
KALIMANTAN BARAT,SINTANG,6107,Pertanian tanaman padi & palawija,"16,150"
KALIMANTAN BARAT,SINTANG,6107,Hortikultura,158
KALIMANTAN BARAT,SINTANG,6107,Perkebunan,"18,365"
KALIMANTAN BARAT,SINTANG,6107,Perikanan Tangkap,128
KALIMANTAN BARAT,SINTANG,6107,Perikanan Budidaya,23
KALIMANTAN BARAT,SINTANG,6107,Peternakan,42
KALIMANTAN BARAT,SINTANG,6107,Kehutanan/ pertanian lainnya,363
KALIMANTAN BARAT,SINTANG,6107,Pertambangan /penggalian,"1,044"
KALIMANTAN BARAT,SINTANG,6107,Industri pengolahan,52
KALIMANTAN BARAT,SINTANG,6107,Listrik dan gas,14
KALIMANTAN BARAT,SINTANG,6107,Bangunan /konstruksi,646
KALIMANTAN BARAT,SINTANG,6107,Perdagangan,361
